timestamp,fask1,fask1amountltc,fbid1,fbid1amountltc,sask1,sask1amount,sbid1,sbid1amount,diff,mindiff,maxdiff,avadiff
2017/6/8 9:30:25,191.9514624,6.0762027307169919222246050468,191.6976128,1.0736909917325793636591388998,191.69,88.97,191.66,97.837,0.2914624,0.0282080,1.8131520,0.7281870569105691056910569106
2017/6/8 9:30:31,191.9514624,6.0762027307169919222246050468,191.6976128,1.0736909917325793636591388998,191.8,122.959,191.7,82.18,0.2514624,0.0282080,1.8131520,0.7262569975708502024291497976
2017/6/8 9:30:36,191.9514624,6.0762027307169919222246050468,191.6976128,1.0736909917325793636591388998,191.89,114.31,191.7,353.61,0.2514624,0.0282080,1.8131520,0.7243425032258064516129032258
2017/6/8 9:30:42,191.9514624,5.3613553506326399313746515119,191.6976128,1.0736909917325793636591388998,191.88,18.139,191.8,11,0.1514624,0.0282080,1.8131520,0.722041779919678714859437751
2017/6/8 9:30:48,191.9514624,6.0762027307169919222246050468,191.6976128,1.0736909917325793636591388998,192,120.109,191.8,11,0.1514624,0.0282080,1.8131520,0.7197594624
2017/6/8 9:30:53,191.9514624,6.0762027307169919222246050468,191.6976128,1.0736909917325793636591388998,191.98,36.01,191.87,91.4,0.0814624,0.0282080,1.8131520,0.7172164462151394422310756972
2017/6/8 9:30:59,191.827968,22.174535050071530758226037196,191.6976128,1.0736909917325793636591388998,191.98,32.009,191.89,313.35,-0.062032,-0.062032,1.8131520,0.7141241904761904761904761905
2017/6/8 9:31:05,191.9514624,6.0762027307169919222246050468,191.6976128,1.0736909917325793636591388998,191.98,6.11,191.89,6.781,0.0614624,-0.062032,1.8131520,0.7115444996047430830039525692
2017/6/8 9:31:10,192.0955392,107.14668381013607628843887282,191.9994880,2.8586742897981061282830087547,191.97,25.92,191.9,403.113,0.1955392,-0.062032,1.8131520,0.7095129826771653543307086614
2017/6/8 9:31:16,192.0955392,248.58030643951569698917818494,191.8554112,7.8672579030181662137033328565,192,433.46,191.98,17.97,0.1155392,-0.062032,1.8131520,0.7071836737254901960784313725
2017/6/8 9:31:22,192.2258944,5.3537011920907987722178599472,192.0886784,1.071505107507679119937138367,192.01,4.878,192,650.31,0.2258944,-0.062032,1.8131520,0.7053036375
2017/6/8 9:31:27,192.2190336,2.1415569118749330763465039083,192.0886784,1.071505107507679119937138367,192.01,4.878,192,350.31,0.2190336,-0.062032,1.8131520,0.7034115361867704280155642023
2017/6/8 9:31:33,192.4179968,3.5655708478927476288953861513,192.0886784,1.4286734766769054932495178227,192.08,0.1,192.01,17.122,0.4079968,-0.062032,1.8131520,0.7022665178294573643410852713
2017/6/8 9:31:39,192.4111360,2.8525583883045106079515065074,192.0886784,1.4286734766769054932495178227,192.2,26.62,192,728.482,0.4111360,-0.062032,1.8131520,0.7011424617760617760617760618
2017/6/8 9:31:44,191.9720448,587.89893141774775740681176513,191.965184,42.172980700500357398141529664,192.26,0.1,192.2,344.034,-0.2279552,-0.2279552,1.8131520,0.6975690092307692307692307692
2017/6/8 9:31:50,191.9720448,260.53393374075265358636217433,191.965184,42.172980700500357398141529664,192.25,0.41,192.2,343.034,-0.2279552,-0.2279552,1.8131520,0.6940229394636015325670498084
2017/6/8 9:31:55,191.9720448,237.30388477895714949429970337,191.965184,42.172980700500357398141529664,192.36,15,192.3,38.66,-0.3279552,-0.3279552,1.8131520,0.6901222595419847328244274809
2017/6/8 9:32:01,191.9720448,235.5169579357421107179872056,191.965184,7.1479628305932809149392423159,192.35,0.6,192.3,902.266,-0.3279552,-0.3279552,1.8131520,0.6862512425855513307984790875
2017/6/8 9:32:07,191.9720448,235.5169579357421107179872056,191.8005248,7.8695092287880955787666332809,192.44,0.1,192.4,646.767,-0.4279552,-0.4279552,1.8131520,0.6820307636363636363636363636
2017/6/8 9:32:12,191.965184,1.786990707648320228734810579,191.6427264,7.8759889736154369383882862564,192.49,8.6,192.4,1056.719,-0.434816,-0.434816,1.8131520,0.677816247547169811320754717
2017/6/8 9:32:18,191.965184,0.3573981415296640457469621158,191.6495872,0.3579866828953962912579652037,192.56,2.9,192.5,147.203,-0.534816,-0.534816,1.8131520,0.6732574796992481203007518797
2017/6/8 9:32:24,191.9720448,62.185054143883349415674922269,191.6427264,7.8759889736154369383882862564,192.85,0.008,192.6,0.002,-0.6279552,-0.6279552,1.8131520,0.6683840239700374531835205993
2017/6/8 9:32:29,191.9720448,22.515278224509488581537471856,191.6427264,7.8759889736154369383882862564,192.71,0.1,192.7,61.6,-0.7279552,-0.7279552,1.8131520,0.6631738029850746268656716418
2017/6/8 9:32:35,192.239616,6.0670949321912919343326195575,192.0680960,20.717985354527594213252366494,193,433.732,192.9,523.369,-0.660384,-0.7279552,1.8131520,0.6582535137546468401486988848
2017/6/8 9:32:41,192.0612352,1.7860970207901693219975709081,191.5672576,7.1628106869135448750089535134,193,703.218,192.9,463.269,-0.8387648,-0.8387648,1.8131520,0.6527090014814814814814814815
2017/6/8 9:32:46,192.2327552,7.1380134908454976979906492023,192.1572864,3.2133676092544987146529562982,193,321.368,192.9,415.539,-0.6672448,-0.8387648,1.8131520,0.6478383232472324723247232472
2017/6/8 9:32:52,192.1572864,3.2133676092544987146529562982,191.7730816,2.8620492272467086433886662851,193.07,0.1,193,132.597,-0.8427136,-0.8427136,1.8131520,0.6423583529411764705882352941
2017/6/8 9:32:58,192.1572864,12.853470437017994858611825193,191.7936640,14.30871042747272402074763012,193.18,221.08,193,115.087,-0.8427136,-0.8427136,1.8131520,0.6369185289377289377289377289
2017/6/8 9:33:03,192.1572864,4.9985718366181091116823764639,192.1024,52.857142857142857142857142857,193,4.54,192.9,228.601,-0.7427136,-0.8427136,1.8131520,0.6318833751824817518248175182
2017/6/8 9:33:09,192.4660224,10.337575303889067122945852493,192.2533376,8.921561630147741060595246592,193.18,95.55,193,62.89,-0.5339776,-0.8427136,1.8131520,0.6276438807272727272727272727
2017/6/8 9:33:14,192.2464768,3.5687520074230041754398486849,192.1092608,20.356415842291346737616513696,193,530.303,192.9,220.641,-0.6535232,-0.8427136,1.8131520,0.6230019710144927536231884058
2017/6/8 9:33:20,192.4523008,6.773377063206302805604078286,192.3425280,2.1401819154628143392188336009,193,806.026,192.85,0.5,-0.3976992,-0.8427136,1.8131520,0.6193171292418772563176895307
2017/6/8 9:33:26,192.5346304,3.9197519866015750276164344511,192.1092608,9.642512767401164244134138066,192.9,37.43,192.7,65.5,-0.1653696,-0.8427136,1.8131520,0.6164945151079136690647482014
2017/6/8 9:33:31,192.5346304,3.9197519866015750276164344511,192.2053120,2.4986614313760485454220953061,192.9,37.43,192.7,15.183,-0.1653696,-0.8427136,1.8131520,0.613692134767025089605734767
2017/6/8 9:33:37,192.5346304,9.621209421658411431422157289,191.8005248,21.104592931749892688510516526,192.7,79.817,192.6,92,-0.0653696,-0.8427136,1.8131520,0.6112669142857142857142857143
2017/6/8 9:33:43,192.1778688,0.3570026061190246688800828246,191.8211072,2.8613326656890446725562430702,192.6,37.769,192.4,20.25,-0.2221312,-0.8427136,1.8131520,0.6083010846975088967971530249
2017/6/8 9:33:48,192.1778688,3.570026061190246688800828246,191.7936640,3.934895367554999105705598283,192.6,42.769,192.4,19.25,-0.2221312,-0.8427136,1.8131520,0.6053562893617021276595744681
2017/6/8 9:33:54,192.171008,14.280614066404855408782577651,191.6290048,5.3703770004654326733736708317,192.6,42.769,192,618.31,0.171008,-0.8427136,1.8131520,0.6038214897526501766784452297
2017/6/8 9:34:00,192.1641472,3.5702809811132136099111000036,191.6015616,2.8646113080531385397643857199,192.5,51,192,624.095,0.1641472,-0.8427136,1.8131520,0.6022733408450704225352112676
2017/6/8 9:34:05,192.171008,16.065690824705462334880399857,191.6358656,6.4442216812258341686954031219,192.49,20,192,568.04,0.171008,-0.8427136,1.8131520,0.6007601291228070175438596491
2017/6/8 9:34:11,192.171008,15.351660121385219564441270975,192.1092608,11.07103317738652190993178815,192.9,47.592,192,567.66,0.171008,-0.8427136,1.8131520,0.5992574993006993006993006993
2017/6/8 9:34:17,192.171008,15.351660121385219564441270975,192.1092608,8.571122459912145994785900504,192.9,47.592,192.01,108.658,0.161008,-0.8427136,1.8131520,0.597730497560975609756097561
2017/6/8 9:34:22,192.7267328,0.7119718059164857071659962265,192.2670592,0.3568369968598344276334570368,192.9,17.402,192.6,2.1,0.1267328,-0.8427136,1.8131520,0.5960950888888888888888888889
2017/6/8 9:34:28,192.6855680,0.7121239095602634858465372975,192.1092608,15.713724509838934323774150923,192.8,374.27,192.6,2.1,0.0855680,-0.8427136,1.8131520,0.5943285591695501730103806228
2017/6/8 9:34:34,192.6855680,0.7121239095602634858465372975,192.1092608,12.499553587371879575729438234,192.8,341.611,192.15,35,0.5355680,-0.8427136,1.8131520,0.5941259365517241379310344828
2017/6/8 9:34:39,192.6855680,0.7121239095602634858465372975,192.1092608,11.07103317738652190993178815,192.8,297.091,192.01,35,0.6755680,-0.8427136,1.8131520,0.5944058061855670103092783505
2017/6/8 9:34:45,192.6855680,0.7121239095602634858465372975,192.1024,52.857142857142857142857142857,192.8,297.091,192.01,84.46,0.6755680,-0.8427136,1.8131520,0.5946837589041095890410958904
2017/6/8 9:34:50,192.6855680,0.7121239095602634858465372975,191.9240192,7.1494959605347822978480017159,192.8,297.091,192.01,64.379,0.6755680,-0.8427136,1.8131520,0.5949598143344709897610921502
2017/6/8 9:34:56,192.6855680,6.4091151860423713726188356774,191.9377408,3.2170431798684586788676008007,192.7,200,192.33,100,0.3555680,-0.8427136,1.8131520,0.5941455564625850340136054422
2017/6/8 9:35:02,192.6787072,7.477567298105682951146560319,191.9583232,10.364916544551270595803995854,192.7,200,192.33,100,0.3487072,-0.8427136,1.8131520,0.5933135620338983050847457627
2017/6/8 9:35:07,192.6718464,9.970444753053448705622618666,191.965184,2.8591851322373123659756969264,192.3,2.47,192.15,35,0.5218464,-0.8427136,1.8131520,0.5930721189189189189189189189
2017/6/8 9:35:13,192.3219456,6.4212328767123287671232876712,191.9789056,2.8589807733542991923379315274,192.79,5,192.7,1000,-0.3780544,-0.8427136,1.8131520,0.5898023326599326599326599327
2017/6/8 9:35:19,192.3219456,6.4212328767123287671232876712,191.827968,2.503576537911301859799713877,192.8,359.235,192.7,930.946,-0.3780544,-0.8427136,1.8131520,0.5865544912751677852348993289
2017/6/8 9:35:24,192.3219456,5.7077625570776255707762557078,191.827968,2.503576537911301859799713877,192.8,359.235,192.7,920.006,-0.3780544,-0.8427136,1.8131520,0.5833283745819397993311036789
2017/6/8 9:35:30,192.3219456,5.351027397260273972602739726,191.827968,2.503576537911301859799713877,192.8,600.287,192.7,920.006,-0.3780544,-0.8427136,1.8131520,0.5801237653333333333333333333
2017/6/8 9:35:36,192.3219456,5.351027397260273972602739726,191.827968,2.503576537911301859799713877,192.8,501.587,192.71,35,-0.3880544,-0.8427136,1.8131520,0.5769072265780730897009966777
2017/6/8 9:35:41,192.3219456,5.7077625570776255707762557078,191.6838912,12.527291599556175954758581195,192.8,27.167,192.71,35,-0.3880544,-0.8427136,1.8131520,0.5737119894039735099337748344
2017/6/8 9:35:47,192.3219456,5.351027397260273972602739726,191.6838912,14.674827302337234689860052257,192.98,9.38,192.8,73.368,-0.4780544,-0.8427136,1.8131520,0.5702408132013201320132013201
2017/6/8 9:35:52,191.9857664,1.7867991280420255154915484401,191.6770304,3.9372897129357863841363018112,192.98,9.38,192.8,164.015,-0.8142336,-0.8427136,1.8131520,0.5656866210526315789473684211
2017/6/8 9:35:58,192.4179968,1.0696712543678242886686158454,192.0818176,1.4287245061970925456298889167,192.98,9.38,192.8,149.035,-0.3820032,-0.8427136,1.8131520,0.5625794413114754098360655738
2017/6/8 9:36:04,192.0818176,5.7148980247883701825195556667,191.6770304,3.9372897129357863841363018112,192.98,9.38,192.9,184,-0.8181824,-0.8427136,1.8131520,0.5580671477124183006535947712
2017/6/8 9:36:09,192.1778688,6.0690443040234193709614080183,191.6427264,107.39984964021050370529481259,192.98,9.38,192.9,51.65,-0.7221312,-0.8427136,1.8131520,0.5538971205211726384364820847
2017/6/8 9:36:15,192.2739200,7.4933095450490633363068688671,191.6976128,11.094806914569986757811101965,192.98,9.38,192.9,34.65,-0.6260800,-0.8427136,1.8131520,0.550066025974025974025974026
2017/6/8 9:36:21,192.2739200,3.5682426404995539696699375558,192.2121728,42.475728155339805825242718447,193.1,1,193,74.33,-0.7260800,-0.8427136,1.8131520,0.5459361035598705501618122977
2017/6/8 9:36:26,192.2053120,6.0681777619132607531679457434,191.7113344,2.8629710482052750241563182192,193.1,1,193,129.416,-0.7946880,-0.8427136,1.8131520,0.5416115096774193548387096774
2017/6/8 9:36:32,192.2053120,13.921113689095127610208816705,191.6770304,0.7158708568974157062066003293,193.34,0.1,193.1,30.688,-0.8946880,-0.8946880,1.8131520,0.5369931832797427652733118971
2017/6/8 9:36:38,192.2053120,2.1417097983223273246475102624,191.7044736,5.7261470188247083243862286164,193.39,66.84,192.88,88,-0.6746880,-0.8946880,1.8131520,0.5331095897435897435897435897
2017/6/8 9:36:43,192.4111360,2.8525583883045106079515065074,192.3013632,2.4974133932712547718434478576,193.1,78.91,192.88,82.075,-0.4688640,-0.8946880,1.8131520,0.529908396166134185303514377
2017/6/8 9:36:49,192.3013632,1.7838667094794676941738913268,191.7868032,13.951491736424125348787293411,193.3,84.94,192.88,19.665,-0.5786368,-0.8946880,1.8131520,0.5263779974522292993630573248
2017/6/8 9:36:54,192.6375424,0.3561507229859676615143528741,191.827968,15.379113018597997138769670959,193,3.2,192.88,19.665,-0.2424576,-0.8946880,1.8131520,0.5239372495238095238095238095
2017/6/8 9:37:00,192.6306816,7.4794315632011967090501121915,191.8416896,5.00679493598455046134039053,193.1,92.67,192.88,39.145,-0.2493184,-0.8946880,1.8131520,0.5214902379746835443037974684
2017/6/8 9:37:06,192.6169600,8.192341941228851291184327694,191.8554112,8.224860534973537405235302532,193.1,92.67,193,54.032,-0.3830400,-0.8946880,1.8131520,0.5186368302839116719242902208
2017/6/8 9:37:11,192.6169600,9.260908281389136242208370436,191.8622720,2.8607187555873413195065260147,193.1,142.67,192.9,66.89,-0.2830400,-0.8946880,1.8131520,0.5161158339622641509433962264
2017/6/8 9:37:17,192.6169600,4.2742653606411398040961709706,191.8759936,2.8605141774233918546858797869,193,30,192.95,0.32,-0.3330400,-0.8946880,1.8131520,0.5134539034482758620689655172
2017/6/8 9:37:23,192.6169600,9.260908281389136242208370436,191.8897152,2.8603096285172869963173513533,193,40,192.95,0.32,-0.3330400,-0.8946880,1.8131520,0.51080861
2017/6/8 9:37:28,192.6100992,6.4116264159008335114340671084,191.896576,7.5080443332141580264569181266,193,14.04,192.9,26.91,-0.2899008,-0.8946880,1.8131520,0.5083141881619937694704049844
2017/6/8 9:37:34,192.6032384,6.4118548071100345527731272041,191.9240192,2.8597983842139129191392006864,192.9,80.04,192.88,29.145,-0.2767616,-0.8946880,1.8131520,0.5058760645962732919254658385
2017/6/8 9:37:40,192.6032384,0.3562141559505574751540626224,191.9377408,5.3617386331140977981126680011,192.9,80.04,192.8,42.492,-0.1967616,-0.8946880,1.8131520,0.5037007157894736842105263158
2017/6/8 9:37:45,192.6032384,0.3562141559505574751540626224,191.9720448,5.360780529645116328937493299,192.9,55.616,192.7,1127.006,-0.0967616,-0.8946880,1.8131520,0.501847437037037037037037037
2017/6/8 9:37:51,192.6032384,0.3562141559505574751540626224,191.9926272,2.8587764436821040594625500286,192.74,1797.841,192.7,329.846,-0.0967616,-0.8946880,1.8131520,0.5000055630769230769230769231
2017/6/8 9:37:57,192.4797440,8.198182142220638032436285867,191.7181952,57.615230460921843687374749499,192.74,1786.404,192.7,288.354,-0.2202560,-0.8946880,1.8131520,0.4977961717791411042944785276
2017/6/8 9:38:02,192.4660224,5.7034898228353473781770220654,192.1161216,27.855153203342618384401114206,192.88,0.2,192.7,111.394,-0.2339776,-0.8946880,1.8131520,0.4955583314984709480122324159
2017/6/8 9:38:08,192.4797440,10.336838353234717519158795224,191.7936640,8.227508495796816311929887319,192.7,257.906,192.5,50,-0.0202560,-0.8946880,1.8131520,0.4939857268292682926829268293
2017/6/8 9:38:14,192.4660224,6.4164260506897658004491498235,191.8348288,2.86112799971388720002861128,192.7,276.399,192.5,50,-0.0339776,-0.8946880,1.8131520,0.4923809750759878419452887538
2017/6/8 9:38:19,192.4660224,16.041065126724414501122874559,191.8485504,2.8609233630154132246182455387,192,596.754,191.77,1.549,0.6960224,-0.8946880,1.8131520,0.4929980703030303030303030303
2017/6/8 9:38:25,192.445440,6.0606060606060606060606060606,191.8622720,10.370105489004112283211156803,192,583.905,191.77,1.539,0.675440,-0.8946880,1.8131520,0.4935492543806646525679758308
2017/6/8 9:38:31,192.445440,9.982174688057040998217468806,191.8622720,10.370105489004112283211156803,192,227.365,191.77,1.489,0.675440,-0.8946880,1.8131520,0.4940971180722891566265060241
2017/6/8 9:38:36,192.445440,27.450980392156862745098039216,191.8554112,107.28078958661135745959090259,192,257.563,191.65,50.649,0.795440,-0.8946880,1.8131520,0.4950020516516516516516516517
2017/6/8 9:38:42,192.445440,27.450980392156862745098039216,191.8622720,6.0790273556231003039513677812,192,163.019,191.6,317.692,0.845440,-0.8946880,1.8131520,0.4960512670658682634730538922
2017/6/8 9:38:48,192.4385792,8.912973724553460016399871653,191.622144,8.234872896527031865377730039,192,170.883,191.61,13.548,0.8285792,-0.8946880,1.8131520,0.4970438877611940298507462687
2017/6/8 9:38:53,192.4248576,4.2785324633650657824366242379,191.622144,6.4446831364124597207303974221,192,20.462,191.61,13.548,0.8148576,-0.8946880,1.8131520,0.4979897619047619047619047619
2017/6/8 9:38:59,192.4179968,32.090137631034728660058475362,191.759360,51.878354203935599284436493739,191.6,136.165,191.5,134.11,0.9179968,-0.8946880,1.8131520,0.4992360735905044510385756677
2017/6/8 9:39:05,192.4111360,15.689071135674808343733285791,191.759360,6.4400715563506261180679785331,191.6,134.377,191.5,134.11,0.9111360,-0.8946880,1.8131520,0.5004547124260355029585798817
2017/6/8 9:39:10,192.3905536,7.1321589045003922687397475216,191.759360,6.4400715563506261180679785331,192.69,102.362,191.66,23.723,0.7305536,-0.8946880,1.8131520,0.5011334702064896755162241888
2017/6/8 9:39:16,191.6290048,16.827181268125022376570835273,191.4986496,5.3740326741186586414445399828,192.5,12.598,191.66,23.723,-0.0309952,-0.8946880,1.8131520,0.4995683858823529411764705882
2017/6/8 9:39:21,191.6290048,7.1605026672872435644982277756,191.1213056,8.974404996948702301037441218,192.49,90,191.66,23.723,-0.0309952,-0.8946880,1.8131520,0.4980124809384164222873900293
2017/6/8 9:39:27,191.6290048,7.1605026672872435644982277756,191.141888,113.06532663316582914572864322,192.49,89.9,191.66,4.373,-0.0309952,-0.8946880,1.8131520,0.4964656748538011695906432749
2017/6/8 9:39:33,191.6290048,7.1605026672872435644982277756,191.1487488,3.5892466171350633502027924339,191.6,11.247,191.5,233.49,0.1290048,-0.8946880,1.8131520,0.4953943603498542274052478134
2017/6/8 9:39:38,191.6290048,7.1605026672872435644982277756,191.1487488,3.5892466171350633502027924339,192.49,111.7,191.66,3,-0.0309952,-0.8946880,1.8131520,0.4938641581395348837209302326
2017/6/8 9:39:44,191.6290048,7.1605026672872435644982277756,191.1487488,3.5892466171350633502027924339,192.49,111.5,191.5,148.082,0.1290048,-0.8946880,1.8131520,0.492806594782608695652173913
2017/6/8 9:39:51,191.141888,11.844938980617372577171572146,190.8262912,8.988279283813906665707916876,191.6,18.936,191.51,36,-0.368112,-0.8946880,1.8131520,0.4903183907514450867052023121
2017/6/8 9:39:56,190.9909504,0.3592212084201451253682017386,190.8331520,107.85547366528851339205464677,192,48.277,191.6,1.916,-0.6090496,-0.8946880,1.8131520,0.4871501832853025936599423631
2017/6/8 9:40:02,191.347712,1.0756543564001434205808533525,190.8468736,3.5949239673580903763885393824,192,47.847,191.6,10,-0.252288,-0.8946880,1.8131520,0.4850253609195402298850574713
2017/6/8 9:40:08,191.347712,1.0756543564001434205808533525,190.8468736,3.5949239673580903763885393824,192,35.332,191.6,114.59,-0.252288,-0.8946880,1.8131520,0.4829127151862464183381088825
2017/6/8 9:40:13,191.347712,1.0756543564001434205808533525,190.8468736,3.5949239673580903763885393824,192,25.991,191.6,114.63,-0.252288,-0.8946880,1.8131520,0.4808121417142857142857142857
2017/6/8 9:40:19,191.347712,1.0756543564001434205808533525,190.8468736,3.5949239673580903763885393824,192,8.15,191.6,25.83,-0.252288,-0.8946880,1.8131520,0.4787235373219373219373219373
2017/6/8 9:40:24,191.347712,1.0756543564001434205808533525,190.8537344,8.986986843051261772952764397,192,108.15,191.61,44,-0.262288,-0.8946880,1.8131520,0.4766183909090909090909090909
2017/6/8 9:40:30,191.347712,1.0756543564001434205808533525,190.8537344,8.986986843051261772952764397,192,108.15,191.61,44,-0.262288,-0.8946880,1.8131520,0.4745251716713881019830028329
2017/6/8 9:40:36,191.347712,1.0756543564001434205808533525,190.8537344,8.986986843051261772952764397,192,102.59,191.62,34,-0.272288,-0.8946880,1.8131520,0.4724155299435028248587570621
2017/6/8 9:40:42,191.347712,1.0756543564001434205808533525,190.867456,5.3918044572250179726815240834,192,94.666,191.62,34.66,-0.272288,-0.8946880,1.8131520,0.4703177735211267605633802817
2017/6/8 9:40:47,191.347712,1.0756543564001434205808533525,190.8880384,107.82446177622830032706753405,192,87.636,191.5,142.747,-0.152288,-0.8946880,1.8131520,0.4685688808988764044943820225
2017/6/8 9:40:53,191.347712,1.0756543564001434205808533525,190.9086208,5.3906418457557679867749586717,192,87.846,191.5,160.277,-0.152288,-0.8946880,1.8131520,0.4668297859943977591036414566
2017/6/8 9:40:58,191.347712,1.0756543564001434205808533525,190.9154816,3.5936320839472454810076544363,192,44.871,191.5,160.207,-0.152288,-0.8946880,1.8131520,0.4651004067039106145251396648
2017/6/8 9:41:04,191.347712,1.0756543564001434205808533525,190.9154816,3.5936320839472454810076544363,192,49.797,191.5,160.267,-0.152288,-0.8946880,1.8131520,0.4633806618384401114206128134
2017/6/8 9:41:10,191.347712,1.0756543564001434205808533525,190.9154816,3.5936320839472454810076544363,192,11.66,191.5,150.267,-0.152288,-0.8946880,1.8131520,0.4616704711111111111111111111
2017/6/8 9:41:15,191.347712,1.0756543564001434205808533525,190.9154816,3.5936320839472454810076544363,192.49,111.5,192,93.17,-0.652288,-0.8946880,1.8131520,0.458584713573407202216066482
2017/6/8 9:41:21,191.347712,1.0756543564001434205808533525,190.9154816,3.5936320839472454810076544363,192,20.14,191.5,149.647,-0.152288,-0.8946880,1.8131520,0.4568972198895027624309392265
2017/6/8 9:41:27,191.347712,1.0756543564001434205808533525,190.9154816,3.5936320839472454810076544363,192,8.742,191.51,153.198,-0.162288,-0.8946880,1.8131520,0.45519147548209366391184573
2017/6/8 9:41:32,191.347712,1.0756543564001434205808533525,190.9154816,3.5936320839472454810076544363,192.49,111.5,192,3.322,-0.652288,-0.8946880,1.8131520,0.4521489494505494505494505495
2017/6/8 9:41:38,191.5398144,44.41578909664016046994770399,190.9223424,11.858559724018973695558430358,192.49,111.5,192,4.032,-0.4601856,-0.8946880,1.8131520,0.449649402739726027397260274
2017/6/8 9:41:44,191.5398144,5.0146858657496955369295794828,190.9223424,15.811412965358631594077907144,192.49,111.5,192,200.032,-0.4601856,-0.8946880,1.8131520,0.4471635147540983606557377049
2017/6/8 9:41:49,191.6084224,4.6548266972214265253509023203,191.3271296,15.060781009072327607845949726,192.49,19.9,192.01,15.07,-0.4015776,-0.8946880,1.8131520,0.4448508686648501362397820163
2017/6/8 9:41:55,191.690752,25.769506084466714387974230494,190.9497856,2.8743891922966369646450129348,192.49,18.62,192,154.153,-0.309248,-0.8946880,1.8131520,0.4428016869565217391304347826
2017/6/8 9:42:00,191.6838912,6.0846844912129997494541680089,191.0115328,5.3877375094285406414999461226,192.66,452.42,192.5,0.06,-0.8161088,-0.8946880,1.8131520,0.4393900054200542005420054201
2017/6/8 9:42:06,191.4986496,365.07595299512754370879908283,191.0321152,1.4365752047119666714552506824,192.7,16,192,137.873,-0.5013504,-0.8946880,1.8131520,0.4368474637837837837837837838
2017/6/8 9:42:12,191.4917888,3.5828168105764752248217548637,191.0252544,1.4366268002729590920518622275,192.7,16,192.1,60,-0.6082112,-0.8946880,1.8131520,0.4340305940700808625336927224
2017/6/8 9:42:17,191.004672,2.5143678160919540229885057471,190.6753536,107.94473229706390328151986183,192.7,16,192.1,43.758,-1.095328,-1.095328,1.8131520,0.4299194150537634408602150538
2017/6/8 9:42:23,191.1899136,8.253489790791976172533821366,190.6822144,9.354873529305940344691109272,192.69,146.5,191.51,79.623,-0.3200864,-1.095328,1.8131520,0.4279086756032171581769436997
2017/6/8 9:42:29,191.4094592,1.7921789311444854654288684182,190.6959360,2.8782155063860406547940277028,192.51,218.88,191.51,79.623,-0.1005408,-1.095328,1.8131520,0.4264957090909090909090909091
2017/6/8 9:42:34,191.4917888,26.871126079323564186163161478,190.8057088,5.3935493150192369925569019453,192.51,204.18,191.51,33.793,-0.0182112,-1.095328,1.8131520,0.425309824
2017/6/8 9:42:40,191.484928,20.064493013256897169473307058,190.8811776,1.0782833728703903385809790813,192.51,105.85,191.52,216.62,-0.035072,-1.095328,1.8131520,0.4240854042553191489361702128
2017/6/8 9:42:46,191.1830528,18.660733510371061508648532262,190.9909504,44.184208635677850420288813852,192.5,146.5,191.6,2,-0.4169472,-1.095328,1.8131520,0.4218545485411140583554376658
2017/6/8 9:42:51,191.1830528,5.0240436374075934830976817627,190.9909504,44.184208635677850420288813852,192.5,148.5,191.52,143.68,-0.3369472,-1.095328,1.8131520,0.4198471365079365079365079365
2017/6/8 9:42:57,191.3545728,18.285468430676562331935032806,190.9909504,44.184208635677850420288813852,192.5,137.82,191.55,53.18,-0.1954272,-1.095328,1.8131520,0.4182237213720316622691292876
2017/6/8 9:43:02,191.347712,22.947292936536392972391538186,190.9909504,24.786263380990013650405919966,192.5,257.579,191.1,2175.09,0.247712,-1.095328,1.8131520,0.4177750063157894736842105263
2017/6/8 9:43:08,191.4986496,260.81971911722556606477500717,191.347712,1.4342058085335245607744711366,192.5,257.579,191.53,5,-0.0313504,-1.095328,1.8131520,0.4165961994750656167979002625
2017/6/8 9:43:14,191.4986496,229.29206076239610203496703927,190.9909504,7.9028665852431927581004382499,192.35,68.791,191.1,2175.68,0.3986496,-1.095328,1.8131520,0.4165492188481675392670157068
2017/6/8 9:43:19,191.347712,5.7368232341340982430978845464,190.7508224,5.7547746646045390785167068302,192.35,68.791,191.11,193.37,0.237712,-1.095328,1.8131520,0.4160822809399477806788511749
2017/6/8 9:43:25,191.347712,0.7171029042667622803872355683,190.7576832,5.3949072075960293482952093224,192.35,68.791,191.2,268.11,0.147712,-1.095328,1.8131520,0.4153834
2017/6/8 9:43:31,191.347712,5.3782717820007171029042667623,190.7576832,1.4386419220256078262120558193,192.35,42.891,191.3,194.68,0.047712,-1.095328,1.8131520,0.4144284093506493506493506494
2017/6/8 9:43:36,191.347712,5.3782717820007171029042667623,190.7576832,1.4386419220256078262120558193,192.35,42.891,191.5,14.41,-0.152288,-1.095328,1.8131520,0.4129602321243523316062176166
2017/6/8 9:43:42,191.347712,5.3782717820007171029042667623,190.7576832,1.4386419220256078262120558193,192.35,42.891,191.3,80.03,0.047712,-1.095328,1.8131520,0.4120164382428940568475452196
2017/6/8 9:43:48,191.347712,0.7171029042667622803872355683,190.7576832,1.4386419220256078262120558193,192.2,80.1,191.5,1.68,-0.152288,-1.095328,1.8131520,0.4105620453608247422680412371
2017/6/8 9:43:53,191.4917888,1.0748450431729425674465264591,190.7576832,6.8335491296216371745072651417,192.2,80.1,191.5,1.68,-0.0082112,-1.095328,1.8131520,0.409485507455012853470437018
